Eval,m,p,t,Cl,Cd,Score
27,0.04015451847476956,0.5548168838368548,0.07349966589072371,0.760015594571004,0.0,0.010031213461072445
28,0.07741527585219174,0.6711229674794559,0.2339570930826192,1.6435771809923665,0.0,79.84801783902645
29,0.02846316256164748,0.5903085962314641,0.22412220887016254,0.6894669326573546,0.0,0.3664252241909244
30,0.06680164209376603,0.4625666125913742,0.07885329329864342,1.0528925037959118,0.0,9.174386885575645
31,0.010745947201476293,0.5800788541929938,0.19872260156619226,0.3791650797101753,0.0,13.751853810636062
32,0.03272976591717148,0.4752057406461958,0.10428289319213069,0.6325319343269034,0.0,1.3798746452978947
33,0.0314851726442359,0.39524438817714574,0.0650444923444971,0.5671891049661884,0.0,3.34198233430633
34,0.04004512680864414,0.5083664375540236,0.05086146331361513,0.7164001866113807,0.0,0.11289474597500396
35,0.016755552067156957,0.5882058389428554,0.14391812246994332,0.4612647275964693,0.0,8.336805752994108
36,0.04924737850308226,0.2653401965768669,0.11770627219692997,0.7654431334646247,0.0,0.023849037120621037
37,0.04205717786229519,0.33852963700042515,0.08612554916095269,0.6857446916874005,0.0,0.412874464634722
38,0.051153203276768505,0.5214279287308543,0.11309364601309893,0.9190483657922043,0.0,2.85773499770149
39,0.03725193318024638,0.5910805309720133,0.06803469743266924,0.7398325516139045,0.0,0.010337700668391623
40,0.023515454533472115,0.20901924723730744,0.08692275411177107,0.445170280202234,0.0,9.292115807198455
41,0.022068954878939187,0.6667443869411056,0.06642817908213222,0.5522828934097883,0.0,3.909205423840513
42,0.06367532379529091,0.42152127715670906,0.15999980677122885,1.0579782454283424,0.0,9.485059965712031
43,0.07741527585219174,0.5729052254660386,0.2339570930826192,1.4852616536198837,0.0,54.060969928384594
44,0.02846316256164748,0.5903085962314641,0.057735575546412565,0.6046195999865132,0.0,2.1135460708081446
45,0.02253948168895353,0.4625666125913742,0.08928487992705633,0.4853276996239688,0.0,7.005142658634007
46,0.07570132102829297,0.5548168838368548,0.20422662811971593,1.401010248829375,0.0,42.38143440808848
47,0.08710105405242964,0.4252871533675364,0.14318375730240793,1.350569121412353,0.0,36.06832695940056
48,0.08262468256859931,0.5225234419922905,0.0650444923444971,1.3017758082987934,0.0,30.445654262378675
49,0.0597362706069338,0.36158434062706996,0.23918156681618452,1.0411133256870453,0.0,8.47469683925717
